0.99061,0.0068818,-0.0015521,4.327e-06,0.38258,0.0067228,-0.0014609,1.8749e-06,-0.39366,0.0050489,-0.0013576,4.2285e-07,-1.1071,0.0034755,-0.0011873,-3.6035e-06
0.99365,0.0058275,-0.001511,3.3941e-06,0.38513,0.0058884,-0.0014342,1.2223e-06,-0.39389,0.0048554,-0.0013784,9.7574e-07,-1.1075,0.00329,-0.0011997,-3.4448e-06
0.99317,0.0059092,-0.0015333,4.1138e-06,0.38636,0.0055781,-0.0014174,7.503e-07,-0.39227,0.0043636,-0.0013429,4.3829e-08,-1.1065,0.002925,-0.0011656,-4.5366e-06
0.99182,0.0063996,-0.0015602,4.9919e-06,0.38443,0.0063088,-0.001459,1.8588e-06,-0.39368,0.0048338,-0.0013544,2.7336e-07,-1.1096,0.0038704,-0.0012094,-3.6324e-06
0.99151,0.0064654,-0.0015271,4.4508e-06,0.38537,0.0062529,-0.0014075,5.4295e-07,-0.39585,0.0055007,-0.0013537,2.6768e-07,-1.1117,0.0045855,-0.0011986,-4.2654e-06
0.9896,0.0065947,-0.0015597,5.4865e-06,0.38293,0.0066273,-0.0014558,1.811e-06,-0.39664,0.0053518,-0.0013514,1.4019e-07,-1.1141,0.0049144,-0.0012305,-3.6731e-06
0.99107,0.0055915,-0.0015284,4.8717e-06,0.38397,0.005873,-0.0014424,1.5133e-06,-0.39821,0.0052476,-0.0013861,1.0382e-06,-1.1152,0.0047659,-0.0012569,-3.1534e-06
0.99191,0.0047377,-0.0015133,4.6171e-06,0.38648,0.0047066,-0.0013988,3.6406e-07,-0.39679,0.004358,-0.0013621,4.1505e-07,-1.1136,0.0039051,-0.0012303,-4.039e-06
0.99019,0.0048822,-0.0015493,5.7413e-06,0.38427,0.005111,-0.0014528,1.7623e-06,-0.39633,0.0040107,-0.0013481,-1.7132e-09,-1.1145,0.0040261,-0.0012512,-3.7246e-06
0.99005,0.0048736,-0.001491,4.6185e-06,0.38535,0.0050857,-0.0013899,1.9017e-07,-0.39956,0.0051393,-0.0013718,6.3229e-07,-1.1166,0.0050697,-0.0012619,-3.7724e-06
0.98601,0.0059688,-0.0015328,5.9003e-06,0.38096,0.0064299,-0.001451,1.8007e-06,-0.40024,0.0054874,-0.001345,-8.5802e-08,-1.1186,0.0058784,-0.0012709,-3.7424e-06
0.98483,0.00635,-0.0015115,5.5837e-06,0.37941,0.0070857,-0.0014525,1.9104e-06,-0.40428,0.006805,-0.0013949,1.2003e-06,-1.1217,0.0071127,-0.0013134,-2.8003e-06
0.98473,0.0064825,-0.0014634,4.4851e-06,0.38016,0.0071739,-0.0014021,6.1246e-07,-0.40534,0.0074273,-0.0013861,1.0008e-06,-1.1221,0.0076802,-0.0012987,-3.3357e-06
0.98058,0.0078003,-0.0015113,5.9014e-06,0.37661,0.0084957,-0.0014506,1.8608e-06,-0.40485,0.0076998,-0.0013434,-1.4609e-07,-1.1228,0.0084313,-0.0012958,-3.6067e-06
0.98207,0.0071043,-0.0014179,3.7322e-06,0.37748,0.0083806,-0.0014147,1.0032e-06,-0.40817,0.0087924,-0.0013985,1.2772e-06,-1.1243,0.0093484,-0.0013392,-2.8024e-06
0.97959,0.0073839,-0.0014685,5.1745e-06,0.37661,0.0083971,-0.0014459,1.7658e-06,-0.40522,0.0078596,-0.001349,-3.795e-08,-1.1223,0.0088451,-0.0013299,-3.1672e-06
0.98042,0.0068526,-0.0014589,5.1207e-06,0.37719,0.008118,-0.0014615,2.2316e-06,-0.40643,0.0080812,-0.0013987,1.1874e-06,-1.123,0.0091192,-0.0013891,-1.7855e-06
0.98326,0.0058348,-0.0013992,3.7094e-06,0.38022,0.0072376,-0.0014189,1.1576e-06,-0.40524,0.0077896,-0.0014027,1.324e-06,-1.1208,0.0087215,-0.0013882,-1.9088e-06
